t#bar{t},	0.279445488	0.235788378	0.187863084	0.252477418	0.174703022	0.131406024	0.088006341	0.145924868	0.083224570	0.062851049	0.050987745	0.032848658	0.097122878	0.115567243	-0.046235271	-0.001212115	0.160250837	0.048679224	-0.075368695	-0.024330747
t#bar{t} jec_CorrelationGroupMPFInSitu up,	0.239475807	0.235788378	0.252486634	0.252477418	0.128240322	0.131406024	0.154323138	0.145924868	0.052128914	0.062851049	0.047985028	0.032848658	0.100441268	0.115567243	0.003801331	-0.001212115	0.060159393	0.048679224	-0.039041834	-0.024330747
t#bar{t} jec_RelativeFSR up,	0.244669999	0.235788378	0.250934456	0.252477418	0.149807028	0.131406024	0.144036997	0.145924868	0.060951882	0.062851049	0.056169620	0.032848658	0.060467313	0.115567243	0.053594354	-0.001212115	0.049138980	0.048679224	-0.069770628	-0.024330747
t#bar{t} jec_CorrelationGroupUncorrelated up,	0.236942173	0.235788378	0.246831384	0.252477418	0.114427853	0.131406024	0.178572437	0.145924868	0.019986723	0.062851049	0.089371534	0.032848658	0.038087027	0.115567243	0.051520979	-0.001212115	0.028060958	0.048679224	-0.003801068	-0.024330747
t#bar{t} jec_FlavorPureGluon up,	0.230081074	0.235788378	0.244039662	0.252477418	0.116832511	0.131406024	0.167732569	0.145924868	0.022634513	0.062851049	0.079285059	0.032848658	0.050371298	0.115567243	0.020754509	-0.001212115	0.057368166	0.048679224	0.010900639	-0.024330747
t#bar{t} jec_FlavorPureQuark up,	0.229939525	0.235788378	0.242157661	0.252477418	0.127425960	0.131406024	0.142881355	0.145924868	0.061620937	0.062851049	0.041205800	0.032848658	0.094230440	0.115567243	-0.008132697	-0.001212115	0.061925709	0.048679224	0.006745309	-0.024330747
t#bar{t} jec_FlavorPureCharm up,	0.240321356	0.235788378	0.254767501	0.252477418	0.130272089	0.131406024	0.162721643	0.145924868	0.033592136	0.062851049	0.093254048	0.032848658	0.028786673	0.115567243	0.064118305	-0.001212115	0.021824203	0.048679224	-0.029657955	-0.024330747
t#bar{t} jec_FlavorPureBottom up,	0.231805208	0.235788378	0.241190826	0.252477418	0.141930588	0.131406024	0.124809492	0.145924868	0.083370721	0.062851049	0.019575829	0.032848658	0.115972957	0.115567243	-0.021311490	-0.001212115	0.076000934	0.048679224	-0.013345064	-0.024330747
t#bar{t} jer up,	0.234043225	0.235788378	0.253224730	0.252477418	0.128181412	0.131406024	0.151183015	0.145924868	0.064226803	0.062851049	0.024338851	0.032848658	0.129379688	0.115567243	-0.036745699	-0.001212115	0.103574584	0.048679224	-0.051406608	-0.024330747
t#bar{t} btag_heavy up,	0.244002905	0.235788378	0.254597627	0.252477418	0.142264108	0.131406024	0.146971196	0.145924868	0.055038506	0.062851049	0.056561331	0.032848658	0.076968468	0.115567243	0.034066484	-0.001212115	0.039795851	0.048679224	-0.050266475	-0.024330747
t#bar{t} btag_light up,	0.246661461	0.235788378	0.260944109	0.252477418	0.135767343	0.131406024	0.162424490	0.145924868	0.042905447	0.062851049	0.058044209	0.032848658	0.089159539	0.115567243	0.037664398	-0.001212115	0.032783132	0.048679224	-0.066354128	-0.024330747
t#bar{t} csv_heavy up,	0.239211661	0.235788378	0.246370324	0.252477418	0.129944097	0.131406024	0.163563765	0.145924868	0.034590262	0.062851049	0.066065614	0.032848658	0.059493479	0.115567243	0.049175695	-0.001212115	0.026195586	0.048679224	-0.014610482	-0.024330747
t#bar{t} csv_light up,	0.233190505	0.235788378	0.250572543	0.252477418	0.122259894	0.131406024	0.157529296	0.145924868	0.044842633	0.062851049	0.058472840	0.032848658	0.068140288	0.115567243	0.025710029	-0.001212115	0.056454833	0.048679224	-0.017172861	-0.024330747
t#bar{t} tracking up,	0.225983609	0.235788378	0.246088764	0.252477418	0.109585446	0.131406024	0.168717624	0.145924868	0.047668589	0.062851049	0.011407221	0.032848658	0.120632661	0.115567243	-0.006426306	-0.001212115	0.049611367	0.048679224	0.026731025	-0.024330747
t#bar{t} jec_CorrelationGroupMPFInSitu down,	0.248352649	0.235788378	0.255793190	0.252477418	0.139808324	0.131406024	0.171680245	0.145924868	0.019443818	0.062851049	0.116419897	0.032848658	-0.007179924	0.115567243	0.104155307	-0.001212115	0.031308427	0.048679224	-0.079781932	-0.024330747
t#bar{t} jec_RelativeFSR down,	0.234149875	0.235788378	0.247137191	0.252477418	0.124524094	0.131406024	0.173974992	0.145924868	0.015542122	0.062851049	0.095700649	0.032848658	0.027598483	0.115567243	0.067232109	-0.001212115	0.026807908	0.048679224	-0.012667424	-0.024330747
t#bar{t} jec_CorrelationGroupUncorrelated down,	0.244554322	0.235788378	0.256558279	0.252477418	0.149535909	0.131406024	0.144669131	0.145924868	0.060177507	0.062851049	0.043833230	0.032848658	0.118856670	0.115567243	0.000996583	-0.001212115	0.064914876	0.048679224	-0.084096506	-0.024330747
t#bar{t} jec_FlavorPureGluon down,	0.261133433	0.235788378	0.271676275	0.252477418	0.156425955	0.131406024	0.187281083	0.145924868	0.021251398	0.062851049	0.112857797	0.032848658	0.028114850	0.115567243	0.121699411	-0.001212115	0.014880236	0.048679224	-0.175320437	-0.024330747
t#bar{t} jec_FlavorPureQuark down,	0.239717001	0.235788378	0.251006702	0.252477418	0.129864031	0.131406024	0.155584746	0.145924868	0.056157514	0.062851049	0.048273739	0.032848658	0.076897907	0.115567243	0.035125683	-0.001212115	0.047300126	0.048679224	-0.039927450	-0.024330747
t#bar{t} jec_FlavorPureCharm down,	0.232857280	0.235788378	0.236788157	0.252477418	0.135335470	0.131406024	0.133609157	0.145924868	0.076766522	0.062851049	0.022406617	0.032848658	0.103358789	0.115567243	0.005870137	-0.001212115	0.047928802	0.048679224	0.005079069	-0.024330747
t#bar{t} jec_FlavorPureBottom down,	0.241544210	0.235788378	0.249914147	0.252477418	0.131885466	0.131406024	0.163591657	0.145924868	0.034842998	0.062851049	0.079203568	0.032848658	0.043506745	0.115567243	0.062134657	-0.001212115	0.027785481	0.048679224	-0.034408928	-0.024330747
t#bar{t} jer down,	0.240841663	0.235788378	0.257126770	0.252477418	0.134892228	0.131406024	0.143695871	0.145924868	0.061025668	0.062851049	0.053188595	0.032848658	0.083300037	0.115567243	0.032445996	-0.001212115	0.048322017	0.048679224	-0.054838846	-0.024330747
t#bar{t} btag_heavy down,	0.232144057	0.235788378	0.243512605	0.252477418	0.135061843	0.131406024	0.143756677	0.145924868	0.062115633	0.062851049	0.046740118	0.032848658	0.074282219	0.115567243	0.037961073	-0.001212115	0.016854222	0.048679224	0.007571553	-0.024330747
t#bar{t} btag_light down,	0.250675945	0.235788378	0.260126555	0.252477418	0.135832118	0.131406024	0.169241503	0.145924868	0.047323552	0.062851049	0.064639762	0.032848658	0.049153859	0.115567243	0.095710762	-0.001212115	-0.023353511	0.048679224	-0.049350546	-0.024330747
t#bar{t} csv_heavy down,	0.243771985	0.235788378	0.242970516	0.252477418	0.153507607	0.131406024	0.133689583	0.145924868	0.056052533	0.062851049	0.055036882	0.032848658	0.089177220	0.115567243	0.018824286	-0.001212115	0.059376205	0.048679224	-0.052406816	-0.024330747
t#bar{t} csv_light down,	0.232568171	0.235788378	0.246868494	0.252477418	0.126832469	0.131406024	0.150187316	0.145924868	0.062304280	0.062851049	0.035355118	0.032848658	0.091075294	0.115567243	0.009276334	-0.001212115	0.054167541	0.048679224	-0.008635018	-0.024330747
t#bar{t} tracking down,	0.251235737	0.235788378	0.244692603	0.252477418	0.166625679	0.131406024	0.114282799	0.145924868	0.113587647	0.062851049	-0.016882776	0.032848658	0.169267517	0.115567243	-0.023453767	-0.001212115	0.072225166	0.048679224	-0.091580605	-0.024330747
t#bar{t} evtgen,	0.234343361	0.235788378	0.299637630	0.252477418	0.095397003	0.131406024	0.138229858	0.145924868	0.074964080	0.062851049	0.044666833	0.032848658	0.108252225	0.115567243	0.055522937	-0.001212115	-0.050373529	0.048679224	-0.000640399	-0.024330747
t#bar{t} m=171.5,	0.242992415	0.235788378	0.240877162	0.252477418	0.143027094	0.131406024	0.147337414	0.145924868	0.055966072	0.062851049	0.029967666	0.032848658	0.073804551	0.115567243	0.050589538	-0.001212115	0.038777607	0.048679224	-0.023339519	-0.024330747
t#bar{t} m=173.5,	0.222343809	0.235788378	0.267309638	0.252477418	0.091254936	0.131406024	0.203936434	0.145924868	0.027293092	0.062851049	0.040361325	0.032848658	0.068307848	0.115567243	0.038291065	-0.001212115	0.044011061	0.048679224	-0.003109207	-0.024330747
t#bar{t} isr up,	0.253199806	0.235788378	0.251851577	0.252477418	0.147311085	0.131406024	0.134131699	0.145924868	0.096148035	0.062851049	0.012675403	0.032848658	0.089015785	0.115567243	0.059131732	-0.001212115	0.009028674	0.048679224	-0.052493794	-0.024330747
t#bar{t} isr dn,	0.235713850	0.235788378	0.260615631	0.252477418	0.114435983	0.131406024	0.152256727	0.145924868	0.063903396	0.062851049	0.046729653	0.032848658	0.039640969	0.115567243	0.097371873	-0.001212115	-0.034476277	0.048679224	0.023808194	-0.024330747
t#bar{t} fsr up,	0.322059959	0.235788378	0.220410542	0.252477418	0.205346736	0.131406024	0.044536464	0.145924868	0.182581782	0.062851049	-0.100114054	0.032848658	0.302042424	0.115567243	-0.112651469	-0.001212115	0.045105275	0.048679224	-0.109317658	-0.024330747
t#bar{t} fsr dn,	0.188369426	0.235788378	0.246494445	0.252477418	0.094134584	0.131406024	0.181219926	0.145924868	0.038825442	0.062851049	0.057521994	0.032848658	0.048728935	0.115567243	0.012504463	-0.001212115	0.065395288	0.048679224	0.066805497	-0.024330747
t#bar{t} hdamp up,	0.223599483	0.235788378	0.258514332	0.252477418	0.106680481	0.131406024	0.165033066	0.145924868	0.068311912	0.062851049	0.005998636	0.032848658	0.088570622	0.115567243	0.026008280	-0.001212115	0.041594626	0.048679224	0.015688561	-0.024330747
