t#bar{t},	0.181142466	0.177569258	0.172716676	0.171439295	0.071620784	0.072379682	0.071736094	0.071270603	0.047368514	0.049155938	0.047755895	0.046637558	0.198362178	0.201532622	0.209297393	0.210015044
t#bar{t} jec_CorrelationGroupMPFInSitu up,	0.176880837	0.177569258	0.171255216	0.171439295	0.072838141	0.072379682	0.071423724	0.071270603	0.049516579	0.049155938	0.046285885	0.046637558	0.201938722	0.201532622	0.209860897	0.210015044
t#bar{t} jec_RelativeFSR up,	0.177037492	0.177569258	0.170856637	0.171439295	0.073041646	0.072379682	0.072025038	0.071270603	0.049205983	0.049155938	0.046404967	0.046637558	0.201369447	0.201532622	0.210058790	0.210015044
t#bar{t} jec_CorrelationGroupUncorrelated up,	0.178238384	0.177569258	0.170382193	0.171439295	0.072784191	0.072379682	0.072037039	0.071270603	0.049085033	0.049155938	0.046193423	0.046637558	0.200914187	0.201532622	0.210365551	0.210015044
t#bar{t} jec_FlavorPureGluon up,	0.178996917	0.177569258	0.170617033	0.171439295	0.073002504	0.072379682	0.071086594	0.071270603	0.049444620	0.049155938	0.045507750	0.046637558	0.201763624	0.201532622	0.209580958	0.210015044
t#bar{t} jec_FlavorPureQuark up,	0.178148597	0.177569258	0.169044192	0.171439295	0.072804334	0.072379682	0.072085884	0.071270603	0.049288921	0.049155938	0.045836357	0.046637558	0.202759820	0.201532622	0.210031893	0.210015044
t#bar{t} jec_FlavorPureCharm up,	0.177463977	0.177569258	0.170909325	0.171439295	0.072890008	0.072379682	0.070498351	0.071270603	0.049238319	0.049155938	0.046285616	0.046637558	0.201715450	0.201532622	0.210998954	0.210015044
t#bar{t} jec_FlavorPureBottom up,	0.177125495	0.177569258	0.171802994	0.171439295	0.072332999	0.072379682	0.070934436	0.071270603	0.049387221	0.049155938	0.045978365	0.046637558	0.201725429	0.201532622	0.210713062	0.210015044
t#bar{t} jer up,	0.177646346	0.177569258	0.170234258	0.171439295	0.072494789	0.072379682	0.072361433	0.071270603	0.049228688	0.049155938	0.046460211	0.046637558	0.201386625	0.201532622	0.210187650	0.210015044
t#bar{t} btag_heavy up,	0.177880842	0.177569258	0.170853578	0.171439295	0.072707889	0.072379682	0.070629593	0.071270603	0.049357615	0.049155938	0.045531975	0.046637558	0.202604689	0.201532622	0.210433818	0.210015044
t#bar{t} btag_light up,	0.178395154	0.177569258	0.170951986	0.171439295	0.072726707	0.072379682	0.071035230	0.071270603	0.049662375	0.049155938	0.046619550	0.046637558	0.201317467	0.201532622	0.209291530	0.210015044
t#bar{t} csv_heavy up,	0.178352289	0.177569258	0.171611451	0.171439295	0.072688193	0.072379682	0.071158021	0.071270603	0.049219006	0.049155938	0.045805169	0.046637558	0.201428052	0.201532622	0.209737818	0.210015044
t#bar{t} csv_light up,	0.178262393	0.177569258	0.169749285	0.171439295	0.072569322	0.072379682	0.071267701	0.071270603	0.049392103	0.049155938	0.046101591	0.046637558	0.202211819	0.201532622	0.210445786	0.210015044
t#bar{t} tracking up,	0.178684067	0.177569258	0.170212202	0.171439295	0.072916151	0.072379682	0.071318604	0.071270603	0.049754981	0.049155938	0.045651055	0.046637558	0.202553760	0.201532622	0.208909178	0.210015044
t#bar{t} jec_CorrelationGroupMPFInSitu down,	0.177591225	0.177569258	0.170061431	0.171439295	0.072944000	0.072379682	0.070875541	0.071270603	0.049885290	0.049155938	0.046330255	0.046637558	0.201561047	0.201532622	0.210751210	0.210015044
