t#bar{t} jec_CorrelationGroupMPFInSitu up,	0.238819713	0.238949292	0.210857352	0.210562639	0.048246664	0.048274663	0.046836468	0.046930262	0.046683253	0.046609863	0.046471691	0.046462516	0.181594997	0.181675957	0.180489863	0.180534807
t#bar{t} jec_RelativeFSR up,	0.239078504	0.238949292	0.210404918	0.210562639	0.048275424	0.048274663	0.046941269	0.046930262	0.046679139	0.046609863	0.046559143	0.046462516	0.181444021	0.181675957	0.180617582	0.180534807
t#bar{t} jec_CorrelationGroupUncorrelated up,	0.239204317	0.238949292	0.210014465	0.210562639	0.048197082	0.048274663	0.047112388	0.046930262	0.046618522	0.046609863	0.046372766	0.046462516	0.181899218	0.181675957	0.180581241	0.180534807
t#bar{t} jec_FlavorPureGluon up,	0.238875462	0.238949292	0.210687954	0.210562639	0.048314299	0.048274663	0.046865167	0.046930262	0.046726807	0.046609863	0.046338984	0.046462516	0.181691418	0.181675957	0.180499910	0.180534807
t#bar{t} jec_FlavorPureQuark up,	0.238928667	0.238949292	0.210729747	0.210562639	0.048255497	0.048274663	0.046952237	0.046930262	0.046609325	0.046609863	0.046527090	0.046462516	0.181408496	0.181675957	0.180588942	0.180534807
t#bar{t} jec_FlavorPureCharm up,	0.238955928	0.238949292	0.210675353	0.210562639	0.048133245	0.048274663	0.046912179	0.046930262	0.046763942	0.046609863	0.046364787	0.046462516	0.181636076	0.181675957	0.180558489	0.180534807
t#bar{t} jec_FlavorPureBottom up,	0.238880292	0.238949292	0.210812728	0.210562639	0.048363791	0.048274663	0.046791266	0.046930262	0.046852969	0.046609863	0.046347584	0.046462516	0.181369774	0.181675957	0.180581596	0.180534807
t#bar{t} jer up,	0.239098146	0.238949292	0.210331042	0.210562639	0.048304536	0.048274663	0.046952395	0.046930262	0.046742365	0.046609863	0.046469493	0.046462516	0.181464666	0.181675957	0.180637356	0.180534807
t#bar{t} btag_heavy up,	0.238989813	0.238949292	0.210377827	0.210562639	0.048325683	0.048274663	0.046909134	0.046930262	0.046752483	0.046609863	0.046292240	0.046462516	0.181838435	0.181675957	0.180514385	0.180534807
t#bar{t} btag_light up,	0.238898420	0.238949292	0.210531795	0.210562639	0.048370629	0.048274663	0.046827211	0.046930262	0.046733158	0.046609863	0.046424480	0.046462516	0.181765817	0.181675957	0.180448490	0.180534807
