t#bar{t},	0.099950956	0.099056462	0.099925486	0.098882208	0.099679032	0.099472173	0.099458774	0.099885252	0.099379012	0.100469865	0.099453596	0.100757449	0.100181426	0.101306153	0.100438095	0.100032732	0.100664872	0.100293827	0.100868751	0.099843879
t#bar{t} jec_CorrelationGroupMPFInSitu up,	0.098941574	0.099056462	0.098831601	0.098882208	0.099493733	0.099472173	0.099891287	0.099885252	0.100293868	0.100469865	0.100934099	0.100757449	0.101293583	0.101306153	0.100085042	0.100032732	0.100322527	0.100293827	0.099912686	0.099843879
t#bar{t} jec_RelativeFSR up,	0.098948308	0.099056462	0.098847677	0.098882208	0.099470309	0.099472173	0.100096876	0.099885252	0.100217048	0.100469865	0.100746097	0.100757449	0.101276091	0.101306153	0.100135707	0.100032732	0.100297220	0.100293827	0.099964666	0.099843879
t#bar{t} jec_CorrelationGroupUncorrelated up,	0.098925674	0.099056462	0.098739708	0.098882208	0.099464065	0.099472173	0.100067075	0.099885252	0.100273400	0.100469865	0.100885299	0.100757449	0.101344615	0.101306153	0.100065835	0.100032732	0.100316932	0.100293827	0.099917397	0.099843879
t#bar{t} jec_FlavorPureGluon up,	0.099022396	0.099056462	0.098846994	0.098882208	0.099476493	0.099472173	0.099890375	0.099885252	0.100212304	0.100469865	0.100837497	0.100757449	0.101320004	0.101306153	0.100015956	0.100032732	0.100458007	0.100293827	0.099919975	0.099843879
t#bar{t} jec_FlavorPureQuark up,	0.099024330	0.099056462	0.098939833	0.098882208	0.099553733	0.099472173	0.099880542	0.099885252	0.100281369	0.100469865	0.100842085	0.100757449	0.101127361	0.101306153	0.100006572	0.100032732	0.100387655	0.100293827	0.099956520	0.099843879
t#bar{t} jec_FlavorPureCharm up,	0.099055683	0.099056462	0.098882446	0.098882208	0.099389757	0.099472173	0.099957506	0.099885252	0.100221493	0.100469865	0.100782446	0.100757449	0.101264854	0.101306153	0.100063114	0.100032732	0.100306096	0.100293827	0.100076604	0.099843879
t#bar{t} jec_FlavorPureBottom up,	0.099096863	0.099056462	0.098865511	0.098882208	0.099473931	0.099472173	0.099908390	0.099885252	0.100343092	0.100469865	0.100789445	0.100757449	0.101203876	0.101306153	0.100012323	0.100032732	0.100325111	0.100293827	0.099981458	0.099843879
t#bar{t} jer up,	0.098942962	0.099056462	0.098900512	0.098882208	0.099490707	0.099472173	0.099922120	0.099885252	0.100292685	0.100469865	0.100880879	0.100757449	0.101343732	0.101306153	0.099999821	0.100032732	0.100344342	0.100293827	0.099882239	0.099843879
t#bar{t} btag_heavy up,	0.098966687	0.099056462	0.098878274	0.098882208	0.099427152	0.099472173	0.099931083	0.099885252	0.100279198	0.100469865	0.100909395	0.100757449	0.101304808	0.101306153	0.100013576	0.100032732	0.100390895	0.100293827	0.099898932	0.099843879
t#bar{t} btag_light up,	0.098991757	0.099056462	0.098909666	0.098882208	0.099548704	0.099472173	0.099941798	0.099885252	0.100342210	0.100469865	0.100696357	0.100757449	0.101226745	0.101306153	0.100052965	0.100032732	0.100321274	0.100293827	0.099968524	0.099843879
t#bar{t} csv_heavy up,	0.098929709	0.099056462	0.098779521	0.098882208	0.099530886	0.099472173	0.100066354	0.099885252	0.100256550	0.100469865	0.100781662	0.100757449	0.101229429	0.101306153	0.100124325	0.100032732	0.100310639	0.100293827	0.099990924	0.099843879
t#bar{t} csv_light up,	0.098960471	0.099056462	0.098755853	0.098882208	0.099543989	0.099472173	0.099886713	0.099885252	0.100355264	0.100469865	0.100904854	0.100757449	0.101187278	0.101306153	0.100196226	0.100032732	0.100364713	0.100293827	0.099844639	0.099843879
t#bar{t} tracking up,	0.099072008	0.099056462	0.098830156	0.098882208	0.099373888	0.099472173	0.099885633	0.099885252	0.100405927	0.100469865	0.100848954	0.100757449	0.101298277	0.101306153	0.099989371	0.100032732	0.100338909	0.100293827	0.099956876	0.099843879
t#bar{t} jec_CorrelationGroupMPFInSitu down,	0.098911465	0.099056462	0.098763939	0.098882208	0.099508311	0.099472173	0.099856351	0.099885252	0.100361142	0.100469865	0.100827660	0.100757449	0.101257194	0.101306153	0.100171189	0.100032732	0.100308811	0.100293827	0.100033938	0.099843879
t#bar{t} jec_RelativeFSR down,	0.098968793	0.099056462	0.098869572	0.098882208	0.099445622	0.099472173	0.099949993	0.099885252	0.100265243	0.100469865	0.100825356	0.100757449	0.101217299	0.101306153	0.100078048	0.100032732	0.100411314	0.100293827	0.099968761	0.099843879
t#bar{t} jec_CorrelationGroupUncorrelated down,	0.098882295	0.099056462	0.098825331	0.098882208	0.099430273	0.099472173	0.100033909	0.099885252	0.100345380	0.100469865	0.100765796	0.100757449	0.101274649	0.101306153	0.100144518	0.100032732	0.100248465	0.100293827	0.100049382	0.099843879
t#bar{t} jec_FlavorPureGluon down,	0.098937950	0.099056462	0.098850467	0.098882208	0.099538060	0.099472173	0.099945816	0.099885252	0.100406654	0.100469865	0.100731018	0.100757449	0.101215273	0.101306153	0.100110272	0.100032732	0.100413605	0.100293827	0.099850886	0.099843879
t#bar{t} jec_FlavorPureQuark down,	0.098855517	0.099056462	0.098759661	0.098882208	0.099542532	0.099472173	0.099942584	0.099885252	0.100384390	0.100469865	0.100781980	0.100757449	0.101371043	0.101306153	0.100065899	0.100032732	0.100363945	0.100293827	0.099932450	0.099843879
t#bar{t} jec_FlavorPureCharm down,	0.099103181	0.099056462	0.098760921	0.098882208	0.099467406	0.099472173	0.099805988	0.099885252	0.100285519	0.100469865	0.100841128	0.100757449	0.101306220	0.101306153	0.100152044	0.100032732	0.100399097	0.100293827	0.099878496	0.099843879
t#bar{t} jec_FlavorPureBottom down,	0.099033129	0.099056462	0.098931408	0.098882208	0.099500960	0.099472173	0.099858110	0.099885252	0.100208883	0.100469865	0.100823078	0.100757449	0.101309103	0.101306153	0.100034934	0.100032732	0.100395416	0.100293827	0.099904980	0.099843879
t#bar{t} jer down,	0.098976112	0.099056462	0.098748756	0.098882208	0.099479434	0.099472173	0.099966569	0.099885252	0.100213554	0.100469865	0.100915550	0.100757449	0.101353671	0.101306153	0.100081500	0.100032732	0.100365234	0.100293827	0.099899620	0.099843879
t#bar{t} btag_heavy down,	0.098978107	0.099056462	0.098897460	0.098882208	0.099445945	0.099472173	0.099930355	0.099885252	0.100329484	0.100469865	0.100780010	0.100757449	0.101350688	0.101306153	0.100119625	0.100032732	0.100232507	0.100293827	0.099935820	0.099843879
t#bar{t} btag_light down,	0.098807370	0.099056462	0.098860349	0.098882208	0.099441053	0.099472173	0.099781566	0.099885252	0.100453365	0.100469865	0.100833918	0.100757449	0.101366218	0.101306153	0.100147242	0.100032732	0.100304029	0.100293827	0.100004890	0.099843879
t#bar{t} csv_heavy down,	0.099022839	0.099056462	0.098859014	0.098882208	0.099498080	0.099472173	0.099940920	0.099885252	0.100478336	0.100469865	0.100707786	0.100757449	0.101382825	0.101306153	0.099954594	0.100032732	0.100251521	0.100293827	0.099904085	0.099843879
t#bar{t} csv_light down,	0.099024887	0.099056462	0.098931126	0.098882208	0.099363309	0.099472173	0.099886413	0.099885252	0.100223332	0.100469865	0.100795143	0.100757449	0.101352614	0.101306153	0.099977195	0.100032732	0.100342459	0.100293827	0.100103523	0.099843879
t#bar{t} tracking down,	0.099091765	0.099056462	0.098811854	0.098882208	0.099459420	0.099472173	0.099850869	0.099885252	0.100372519	0.100469865	0.100882072	0.100757449	0.101260905	0.101306153	0.100106405	0.100032732	0.100310689	0.100293827	0.099853502	0.099843879
t#bar{t} evtgen,	0.098883022	0.099056462	0.099322778	0.098882208	0.099354495	0.099472173	0.100856776	0.099885252	0.099735981	0.100469865	0.099495745	0.100757449	0.101781528	0.101306153	0.099919011	0.100032732	0.100477797	0.100293827	0.100172867	0.099843879
t#bar{t} m=171.5,	0.098575120	0.099056462	0.098628858	0.098882208	0.099168334	0.099472173	0.101219865	0.099885252	0.100113360	0.100469865	0.100784543	0.100757449	0.101023858	0.101306153	0.100233181	0.100032732	0.100274689	0.100293827	0.099978191	0.099843879
t#bar{t} m=173.5,	0.099259974	0.099056462	0.099393828	0.098882208	0.099250363	0.099472173	0.099770720	0.099885252	0.101101289	0.100469865	0.101453558	0.100757449	0.100388527	0.101306153	0.099897120	0.100032732	0.099863684	0.100293827	0.099620937	0.099843879
t#bar{t} pileup up,	0.098999642	0.099056462	0.098845961	0.098882208	0.099459776	0.099472173	0.099986083	0.099885252	0.100568978	0.100469865	0.100676987	0.100757449	0.101207527	0.101306153	0.100027846	0.100032732	0.100431175	0.100293827	0.099796026	0.099843879
t#bar{t} pileup down,	0.099084830	0.099056462	0.098924260	0.098882208	0.099512314	0.099472173	0.099799611	0.099885252	0.100361716	0.100469865	0.100827780	0.100757449	0.101384591	0.101306153	0.100050976	0.100032732	0.100165501	0.100293827	0.099888421	0.099843879
t#bar{t} trig efficiency correction up,	0.098932669	0.099056462	0.098909064	0.098882208	0.099577791	0.099472173	0.099959625	0.099885252	0.100190942	0.100469865	0.100854015	0.100757449	0.101378402	0.101306153	0.100094051	0.100032732	0.100212366	0.100293827	0.099891076	0.099843879
t#bar{t} trig efficiency correction down,	0.098933734	0.099056462	0.098910229	0.098882208	0.099573781	0.099472173	0.099963177	0.099885252	0.100191120	0.100469865	0.100851109	0.100757449	0.101375830	0.101306153	0.100096146	0.100032732	0.100211468	0.100293827	0.099893406	0.099843879
t#bar{t} sel efficiency correction up,	0.098932601	0.099056462	0.098909324	0.098882208	0.099578932	0.099472173	0.099959991	0.099885252	0.100192247	0.100469865	0.100851346	0.100757449	0.101378052	0.101306153	0.100094730	0.100032732	0.100212554	0.100293827	0.099890223	0.099843879
t#bar{t} sel efficiency correction down,	0.098933722	0.099056462	0.098910035	0.098882208	0.099572597	0.099472173	0.099962764	0.099885252	0.100189836	0.100469865	0.100853832	0.100757449	0.101376248	0.101306153	0.100095519	0.100032732	0.100211236	0.100293827	0.099894210	0.099843879
t#bar{t} b fragmentation up,	0.098719202	0.099056462	0.098710268	0.098882208	0.099298591	0.099472173	0.099969668	0.099885252	0.100428914	0.100469865	0.101042132	0.100757449	0.101547749	0.101306153	0.100207035	0.100032732	0.100177997	0.100293827	0.099898443	0.099843879
t#bar{t} b fragmentation down,	0.099028965	0.099056462	0.098951844	0.098882208	0.099713916	0.099472173	0.099950351	0.099885252	0.100103932	0.100469865	0.100801023	0.100757449	0.101303922	0.101306153	0.100036740	0.100032732	0.100209749	0.100293827	0.099899557	0.099843879
t#bar{t} Peterson Frag,	0.098856855	0.099056462	0.098664509	0.098882208	0.099386349	0.099472173	0.099998951	0.099885252	0.100402371	0.100469865	0.101058898	0.100757449	0.101462061	0.101306153	0.100196602	0.100032732	0.100172549	0.100293827	0.099800854	0.099843879
t#bar{t} semilep BR up,	0.098933390	0.099056462	0.098908236	0.098882208	0.099573815	0.099472173	0.099960110	0.099885252	0.100193439	0.100469865	0.100858019	0.100757449	0.101375084	0.101306153	0.100095866	0.100032732	0.100209796	0.100293827	0.099892245	0.099843879
t#bar{t} semilep BR down,	0.098939812	0.099056462	0.098917034	0.098882208	0.099578665	0.099472173	0.099960570	0.099885252	0.100191209	0.100469865	0.100845894	0.100757449	0.101368864	0.101306153	0.100094364	0.100032732	0.100210188	0.100293827	0.099893400	0.099843879
t#bar{t} isr up,	0.098883218	0.099056462	0.098919476	0.098882208	0.099881894	0.099472173	0.099890147	0.099885252	0.100511368	0.100469865	0.100936482	0.100757449	0.100818559	0.101306153	0.099891532	0.100032732	0.100181375	0.100293827	0.100085949	0.099843879
t#bar{t} isr dn,	0.099090927	0.099056462	0.098943671	0.098882208	0.099548198	0.099472173	0.100160535	0.099885252	0.100290685	0.100469865	0.101426168	0.100757449	0.100757653	0.101306153	0.100043630	0.100032732	0.099979546	0.100293827	0.099758987	0.099843879
t#bar{t} fsr up,	0.099288194	0.099056462	0.099022906	0.098882208	0.099662841	0.099472173	0.100100138	0.099885252	0.100473543	0.100469865	0.100580148	0.100757449	0.101087703	0.101306153	0.099557637	0.100032732	0.100482566	0.100293827	0.099744325	0.099843879
t#bar{t} fsr dn,	0.099362808	0.099056462	0.097961998	0.098882208	0.099535925	0.099472173	0.100249119	0.099885252	0.100775254	0.100469865	0.101123382	0.100757449	0.101170612	0.101306153	0.100130752	0.100032732	0.100060652	0.100293827	0.099629499	0.099843879
t#bar{t} hdamp up,	0.099063863	0.099056462	0.099093462	0.098882208	0.099293567	0.099472173	0.100367094	0.099885252	0.100374096	0.100469865	0.100673999	0.100757449	0.101148506	0.101306153	0.099704924	0.100032732	0.100231770	0.100293827	0.100048720	0.099843879
t#bar{t} hdamp dn,	0.099904727	0.099056462	0.098647590	0.098882208	0.099612583	0.099472173	0.100060467	0.099885252	0.100313037	0.100469865	0.100828635	0.100757449	0.100816302	0.101306153	0.100110164	0.100032732	0.099942792	0.100293827	0.099763703	0.099843879
t#bar{t} UEup,	0.099408288	0.099056462	0.098984990	0.098882208	0.100143132	0.099472173	0.099417615	0.099885252	0.100801030	0.100469865	0.100742646	0.100757449	0.101015616	0.101306153	0.099476743	0.100032732	0.100328183	0.100293827	0.099681758	0.099843879
t#bar{t} UEdn,	0.099922890	0.099056462	0.098397257	0.098882208	0.099735809	0.099472173	0.099421553	0.099885252	0.099931430	0.100469865	0.100304970	0.100757449	0.100970678	0.101306153	0.100752760	0.100032732	0.100880315	0.100293827	0.099682337	0.099843879
t#bar{t} ERDon,	0.098637520	0.099056462	0.098588241	0.098882208	0.099533372	0.099472173	0.100438750	0.099885252	0.100120553	0.100469865	0.101091268	0.100757449	0.101422395	0.101306153	0.099837502	0.100032732	0.100430299	0.100293827	0.099900100	0.099843879
t#bar{t} QCDbased,	0.099619343	0.099056462	0.099409625	0.098882208	0.099825293	0.099472173	0.100186777	0.099885252	0.100981845	0.100469865	0.100834283	0.100757449	0.100782911	0.101306153	0.099671390	0.100032732	0.099641924	0.100293827	0.099046609	0.099843879
t#bar{t} gluon move,	0.098898348	0.099056462	0.098612231	0.098882208	0.099329114	0.099472173	0.099902011	0.099885252	0.100802839	0.100469865	0.101155062	0.100757449	0.101215736	0.101306153	0.099922544	0.100032732	0.100343540	0.100293827	0.099818575	0.099843879
