t#bar{t},	0.179519245	0.179432848	0.170736429	0.171018181	0.070603918	0.069743170	0.071110063	0.071898544	0.047329691	0.047349679	0.048029599	0.048038494	0.200485428	0.199896441	0.212185627	0.212622642
t#bar{t} jec_CorrelationGroupMPFInSitu up,	0.179517809	0.179432848	0.170822993	0.171018181	0.070193851	0.069743170	0.071412015	0.071898544	0.047465532	0.047349679	0.048475562	0.048038494	0.199019890	0.199896441	0.213092349	0.212622642
t#bar{t} jec_RelativeFSR up,	0.179355868	0.179432848	0.171059478	0.171018181	0.069833061	0.069743170	0.071778869	0.071898544	0.047305292	0.047349679	0.048347773	0.048038494	0.199401296	0.199896441	0.212918365	0.212622642
t#bar{t} jec_CorrelationGroupUncorrelated up,	0.179824535	0.179432848	0.170613486	0.171018181	0.070018804	0.069743170	0.071695087	0.071898544	0.047445287	0.047349679	0.048002892	0.048038494	0.199838345	0.199896441	0.212561563	0.212622642
t#bar{t} jec_FlavorPureGluon up,	0.179397792	0.179432848	0.171038418	0.171018181	0.069908931	0.069743170	0.071775633	0.071898544	0.047110477	0.047349679	0.048237235	0.048038494	0.199960606	0.199896441	0.212570909	0.212622642
t#bar{t} jec_FlavorPureQuark up,	0.179183687	0.179432848	0.171235732	0.171018181	0.069616567	0.069743170	0.071946894	0.071898544	0.047432314	0.047349679	0.048033756	0.048038494	0.199819089	0.199896441	0.212731962	0.212622642
t#bar{t} jec_FlavorPureCharm up,	0.179023508	0.179432848	0.171378892	0.171018181	0.069576876	0.069743170	0.071908405	0.071898544	0.047485064	0.047349679	0.048221655	0.048038494	0.199365148	0.199896441	0.213040452	0.212622642
t#bar{t} jec_FlavorPureBottom up,	0.179087640	0.179432848	0.171292740	0.171018181	0.069791786	0.069743170	0.071775933	0.071898544	0.047353556	0.047349679	0.048107582	0.048038494	0.199899856	0.199896441	0.212690907	0.212622642
t#bar{t} jer up,	0.179207089	0.179432848	0.171292549	0.171018181	0.069340919	0.069743170	0.072261196	0.071898544	0.047241742	0.047349679	0.048307967	0.048038494	0.199217847	0.199896441	0.213130692	0.212622642
t#bar{t} btag_heavy up,	0.179443018	0.179432848	0.171018918	0.171018181	0.069665489	0.069743170	0.071942299	0.071898544	0.047376624	0.047349679	0.048250741	0.048038494	0.199322740	0.199896441	0.212980170	0.212622642
t#bar{t} btag_light up,	0.179238641	0.179432848	0.171133080	0.171018181	0.069717830	0.069743170	0.071768449	0.071898544	0.047707112	0.047349679	0.048264651	0.048038494	0.198905587	0.199896441	0.213264650	0.212622642
t#bar{t} csv_heavy up,	0.179173065	0.179432848	0.171232084	0.171018181	0.069761100	0.069743170	0.071775986	0.071898544	0.047357323	0.047349679	0.048397072	0.048038494	0.199253483	0.199896441	0.213049886	0.212622642
t#bar{t} csv_light up,	0.179128859	0.179432848	0.171242306	0.171018181	0.069748303	0.069743170	0.071793700	0.071898544	0.047475063	0.047349679	0.048139442	0.048038494	0.199624953	0.199896441	0.212847374	0.212622642
t#bar{t} tracking up,	0.179355331	0.179432848	0.171092395	0.171018181	0.069586901	0.069743170	0.071962366	0.071898544	0.047484256	0.047349679	0.048348077	0.048038494	0.198929378	0.199896441	0.213241296	0.212622642
t#bar{t} jec_CorrelationGroupMPFInSitu down,	0.179244373	0.179432848	0.171205754	0.171018181	0.069564447	0.069743170	0.072054408	0.071898544	0.047338407	0.047349679	0.048148635	0.048038494	0.199504945	0.199896441	0.212939031	0.212622642
t#bar{t} jec_RelativeFSR down,	0.179724308	0.179432848	0.170770727	0.171018181	0.069532913	0.069743170	0.072097782	0.071898544	0.047667792	0.047349679	0.047971610	0.048038494	0.199223503	0.199896441	0.213011365	0.212622642
t#bar{t} jec_CorrelationGroupUncorrelated down,	0.179548009	0.179432848	0.170881999	0.171018181	0.069946229	0.069743170	0.071742962	0.071898544	0.047198726	0.047349679	0.048270960	0.048038494	0.199726338	0.199896441	0.212684778	0.212622642
t#bar{t} jec_FlavorPureGluon down,	0.178379387	0.179432848	0.171929220	0.171018181	0.069498497	0.069743170	0.071904311	0.071898544	0.047373342	0.047349679	0.048097110	0.048038494	0.200106162	0.199896441	0.212711971	0.212622642
