t#bar{t},	0.234467782	0.221970453	0.211298620	0.203510450	0.048791370	0.048925452	0.048263299	0.048405973	0.228249284	0.237166769	0.228929647	0.240020903
t#bar{t} jec_CorrelationGroupMPFInSitu up,	0.221258796	0.221970453	0.204658020	0.203510450	0.049429492	0.048925452	0.048227159	0.048405973	0.238213321	0.237166769	0.238213212	0.240020903
t#bar{t} jec_RelativeFSR up,	0.222391063	0.221970453	0.203617975	0.203510450	0.049255374	0.048925452	0.048515502	0.048405973	0.236702672	0.237166769	0.239517414	0.240020903
t#bar{t} jec_CorrelationGroupUncorrelated up,	0.221131636	0.221970453	0.204969673	0.203510450	0.048830264	0.048925452	0.048389566	0.048405973	0.237825460	0.237166769	0.238853401	0.240020903
t#bar{t} jec_FlavorPureGluon up,	0.222520101	0.221970453	0.205483375	0.203510450	0.048800688	0.048925452	0.048072858	0.048405973	0.236896872	0.237166769	0.238226106	0.240020903
t#bar{t} jec_FlavorPureQuark up,	0.221991735	0.221970453	0.204270105	0.203510450	0.049303297	0.048925452	0.048593647	0.048405973	0.237064534	0.237166769	0.238776682	0.240020903
t#bar{t} jec_FlavorPureCharm up,	0.222213490	0.221970453	0.203987591	0.203510450	0.049141130	0.048925452	0.048849463	0.048405973	0.236672796	0.237166769	0.239135531	0.240020903
t#bar{t} jec_FlavorPureBottom up,	0.221848814	0.221970453	0.204171725	0.203510450	0.049237138	0.048925452	0.048509893	0.048405973	0.236893193	0.237166769	0.239339238	0.240020903
t#bar{t} jer up,	0.222129747	0.221970453	0.204327090	0.203510450	0.049228299	0.048925452	0.048402650	0.048405973	0.237716627	0.237166769	0.238195588	0.240020903
t#bar{t} btag_heavy up,	0.221692453	0.221970453	0.204123128	0.203510450	0.048828282	0.048925452	0.048438587	0.048405973	0.237094721	0.237166769	0.239822829	0.240020903
t#bar{t} btag_light up,	0.222306413	0.221970453	0.204326759	0.203510450	0.049599677	0.048925452	0.048570964	0.048405973	0.235915875	0.237166769	0.239280312	0.240020903
t#bar{t} csv_heavy up,	0.220707355	0.221970453	0.203899298	0.203510450	0.049980352	0.048925452	0.048523751	0.048405973	0.237129833	0.237166769	0.239759410	0.240020903
t#bar{t} csv_light up,	0.221516703	0.221970453	0.204365169	0.203510450	0.049230869	0.048925452	0.048380445	0.048405973	0.237834347	0.237166769	0.238672467	0.240020903
