t#bar{t},	0.118386413	0.119547370	0.114163440	0.112864704	0.106698416	0.106730256	0.101166524	0.102374668	0.048256841	0.049457759	0.047991430	0.046403291	0.046666482	0.047262022	0.045655162	0.044687988	0.045487598	0.045728159	0.046193404	0.045340441	0.138654839	0.138820005	0.140679451	0.140783336
t#bar{t} jec_CorrelationGroupMPFInSitu up,	0.119204831	0.119547370	0.113386980	0.112864704	0.106739366	0.106730256	0.101802624	0.102374668	0.049588482	0.049457759	0.046446980	0.046403291	0.047157759	0.047262022	0.044784401	0.044687988	0.046133114	0.045728159	0.045100182	0.045340441	0.138372337	0.138820005	0.141282942	0.140783336
t#bar{t} jec_RelativeFSR up,	0.119304339	0.119547370	0.113105340	0.112864704	0.106493132	0.106730256	0.102709486	0.102374668	0.049313214	0.049457759	0.046402114	0.046403291	0.047251222	0.047262022	0.044446016	0.044687988	0.045728947	0.045728159	0.045887070	0.045340441	0.138258983	0.138820005	0.141100137	0.140783336
t#bar{t} jec_CorrelationGroupUncorrelated up,	0.119414097	0.119547370	0.113015156	0.112864704	0.106978362	0.106730256	0.101359873	0.102374668	0.049279606	0.049457759	0.046833278	0.046403291	0.047028667	0.047262022	0.045385567	0.044687988	0.045860599	0.045728159	0.045190062	0.045340441	0.138688823	0.138820005	0.140965909	0.140783336
t#bar{t} jec_FlavorPureGluon up,	0.119581702	0.119547370	0.112756818	0.112864704	0.106629107	0.106730256	0.102439506	0.102374668	0.049369517	0.049457759	0.046401532	0.046403291	0.047351050	0.047262022	0.044692302	0.044687988	0.045420675	0.045728159	0.045876943	0.045340441	0.138795249	0.138820005	0.140685599	0.140783336
t#bar{t} jec_FlavorPureQuark up,	0.119307626	0.119547370	0.113283963	0.112864704	0.106839544	0.106730256	0.101621919	0.102374668	0.049609147	0.049457759	0.046409710	0.046403291	0.047357832	0.047262022	0.044275930	0.044687988	0.045602509	0.045728159	0.045922542	0.045340441	0.138997100	0.138820005	0.140772178	0.140783336
t#bar{t} jec_FlavorPureCharm up,	0.119149059	0.119547370	0.113429761	0.112864704	0.106422313	0.106730256	0.102599882	0.102374668	0.049487677	0.049457759	0.046310325	0.046403291	0.047376477	0.047262022	0.044554741	0.044687988	0.045351574	0.045728159	0.045666253	0.045340441	0.139186270	0.138820005	0.140465669	0.140783336
t#bar{t} jec_FlavorPureBottom up,	0.119312125	0.119547370	0.113237760	0.112864704	0.106645261	0.106730256	0.102060121	0.102374668	0.049773371	0.049457759	0.046105501	0.046403291	0.047356848	0.047262022	0.044637148	0.044687988	0.045661531	0.045728159	0.045537189	0.045340441	0.138887601	0.138820005	0.140785545	0.140783336
t#bar{t} jer up,	0.119371559	0.119547370	0.113118582	0.112864704	0.106650937	0.106730256	0.102288892	0.102374668	0.049512015	0.049457759	0.046375396	0.046403291	0.047286820	0.047262022	0.044480469	0.044687988	0.045592190	0.045728159	0.045686672	0.045340441	0.138916756	0.138820005	0.140719713	0.140783336
t#bar{t} btag_heavy up,	0.119168117	0.119547370	0.113484335	0.112864704	0.106654806	0.106730256	0.101938368	0.102374668	0.049787853	0.049457759	0.046121007	0.046403291	0.047421321	0.047262022	0.044439288	0.044687988	0.045670821	0.045728159	0.045551608	0.045340441	0.138953998	0.138820005	0.140808478	0.140783336
t#bar{t} btag_light up,	0.119286910	0.119547370	0.113283812	0.112864704	0.106810882	0.106730256	0.101693536	0.102374668	0.049634321	0.049457759	0.046331147	0.046403291	0.047313730	0.047262022	0.044681559	0.044687988	0.045749147	0.045728159	0.045466713	0.045340441	0.138942872	0.138820005	0.140805371	0.140783336
t#bar{t} csv_heavy up,	0.119657440	0.119547370	0.112718812	0.112864704	0.107194699	0.106730256	0.100914045	0.102374668	0.049411263	0.049457759	0.046781697	0.046403291	0.047223394	0.047262022	0.044831725	0.044687988	0.045550420	0.045728159	0.045951236	0.045340441	0.138934416	0.138820005	0.140830853	0.140783336
t#bar{t} csv_light up,	0.119504427	0.119547370	0.112973275	0.112864704	0.106867844	0.106730256	0.101804545	0.102374668	0.049444713	0.049457759	0.046559856	0.046403291	0.047250858	0.047262022	0.044745053	0.044687988	0.045542521	0.045728159	0.045542732	0.045340441	0.139294416	0.138820005	0.140469761	0.140783336
t#bar{t} tracking up,	0.119689733	0.119547370	0.112631445	0.112864704	0.106826890	0.106730256	0.102247180	0.102374668	0.049337233	0.049457759	0.046527266	0.046403291	0.047232798	0.047262022	0.044658122	0.044687988	0.045719642	0.045728159	0.045576321	0.045340441	0.138663122	0.138820005	0.140890248	0.140783336
t#bar{t} jec_CorrelationGroupMPFInSitu down,	0.119099721	0.119547370	0.113484876	0.112864704	0.106518567	0.106730256	0.102047445	0.102374668	0.049521862	0.049457759	0.046397121	0.046403291	0.047289105	0.047262022	0.044842233	0.044687988	0.045365012	0.045728159	0.045815054	0.045340441	0.139103148	0.138820005	0.140515856	0.140783336
t#bar{t} jec_RelativeFSR down,	0.119710940	0.119547370	0.112631339	0.112864704	0.106981389	0.106730256	0.101793153	0.102374668	0.049469475	0.049457759	0.046526964	0.046403291	0.047292996	0.047262022	0.044469744	0.044687988	0.045606959	0.045728159	0.045844819	0.045340441	0.138863948	0.138820005	0.140808274	0.140783336
t#bar{t} jec_CorrelationGroupUncorrelated down,	0.119159882	0.119547370	0.113277683	0.112864704	0.106630002	0.106730256	0.101781704	0.102374668	0.049481224	0.049457759	0.046421343	0.046403291	0.047234041	0.047262022	0.044576194	0.044687988	0.045580886	0.045728159	0.046513131	0.045340441	0.138304523	0.138820005	0.141039387	0.140783336
t#bar{t} jec_FlavorPureGluon down,	0.119694806	0.119547370	0.112601445	0.112864704	0.107021643	0.106730256	0.101284503	0.102374668	0.049799141	0.049457759	0.046109570	0.046403291	0.047322091	0.047262022	0.044873251	0.044687988	0.045809203	0.045728159	0.045963241	0.045340441	0.138308318	0.138820005	0.141212788	0.140783336
t#bar{t} jec_FlavorPureQuark down,	0.119735830	0.119547370	0.112602682	0.112864704	0.106829785	0.106730256	0.102056041	0.102374668	0.049681111	0.049457759	0.046211124	0.046403291	0.047352249	0.047262022	0.044339220	0.044687988	0.045639524	0.045728159	0.045957602	0.045340441	0.138691213	0.138820005	0.140903618	0.140783336
t#bar{t} jec_FlavorPureCharm down,	0.119352084	0.119547370	0.113222521	0.112864704	0.106644839	0.106730256	0.102601133	0.102374668	0.049254810	0.049457759	0.046604776	0.046403291	0.047270849	0.047262022	0.044198955	0.044687988	0.045787906	0.045728159	0.045356886	0.045340441	0.138923882	0.138820005	0.140781361	0.140783336
t#bar{t} jec_FlavorPureBottom down,	0.119608201	0.119547370	0.112842979	0.112864704	0.106657386	0.106730256	0.102718146	0.102374668	0.049417008	0.049457759	0.046420437	0.046403291	0.047333287	0.047262022	0.044336347	0.044687988	0.045638591	0.045728159	0.045353240	0.045340441	0.139086876	0.138820005	0.140587502	0.140783336
t#bar{t} jer down,	0.119623617	0.119547370	0.112979276	0.112864704	0.107192989	0.106730256	0.101352077	0.102374668	0.049511121	0.049457759	0.046671131	0.046403291	0.047316300	0.047262022	0.044234563	0.044687988	0.045892340	0.045728159	0.045149268	0.045340441	0.139283866	0.138820005	0.140793451	0.140783336
t#bar{t} btag_heavy down,	0.118764401	0.119547370	0.113975455	0.112864704	0.106623058	0.106730256	0.101621818	0.102374668	0.049385109	0.049457759	0.046683023	0.046403291	0.047175944	0.047262022	0.044835317	0.044687988	0.045719185	0.045728159	0.045519407	0.045340441	0.138847145	0.138820005	0.140850139	0.140783336
t#bar{t} btag_light down,	0.119412987	0.119547370	0.112915899	0.112864704	0.106590022	0.106730256	0.102347119	0.102374668	0.049433186	0.049457759	0.046350116	0.046403291	0.047233916	0.047262022	0.044681273	0.044687988	0.045732271	0.045728159	0.045983996	0.045340441	0.138177624	0.138820005	0.141141593	0.140783336
t#bar{t} csv_heavy down,	0.119464481	0.119547370	0.113009331	0.112864704	0.106727572	0.106730256	0.102142542	0.102374668	0.049580213	0.049457759	0.046299211	0.046403291	0.047345822	0.047262022	0.044862007	0.044687988	0.045542487	0.045728159	0.045302571	0.045340441	0.139142880	0.138820005	0.140580883	0.140783336
t#bar{t} csv_light down,	0.119420523	0.119547370	0.112940578	0.112864704	0.106628316	0.106730256	0.102341131	0.102374668	0.049265179	0.049457759	0.046557384	0.046403291	0.047232212	0.047262022	0.044728268	0.044687988	0.045529101	0.045728159	0.045922789	0.045340441	0.138663312	0.138820005	0.140771207	0.140783336
t#bar{t} tracking down,	0.119260269	0.119547370	0.113229454	0.112864704	0.106936173	0.106730256	0.100960872	0.102374668	0.049625258	0.049457759	0.046510935	0.046403291	0.047220531	0.047262022	0.044976256	0.044687988	0.045554711	0.045728159	0.046075358	0.045340441	0.138914732	0.138820005	0.140735451	0.140783336
t#bar{t} evtgen,	0.120482765	0.119547370	0.112207942	0.112864704	0.107571739	0.106730256	0.100618339	0.102374668	0.052057057	0.049457759	0.043587681	0.046403291	0.047947891	0.047262022	0.045261566	0.044687988	0.046896528	0.045728159	0.042532572	0.045340441	0.139786769	0.138820005	0.141049152	0.140783336
t#bar{t} m=171.5,	0.119945202	0.119547370	0.112002713	0.112864704	0.106986767	0.106730256	0.103173019	0.102374668	0.048175817	0.049457759	0.047530205	0.046403291	0.046956863	0.047262022	0.046238435	0.044687988	0.044816025	0.045728159	0.044593745	0.045340441	0.139901295	0.138820005	0.139679914	0.140783336
t#bar{t} m=173.5,	0.120103347	0.119547370	0.112310547	0.112864704	0.106727834	0.106730256	0.102440929	0.102374668	0.050207709	0.049457759	0.045656334	0.046403291	0.047566965	0.047262022	0.044734464	0.044687988	0.045112167	0.045728159	0.045232964	0.045340441	0.140299288	0.138820005	0.139607452	0.140783336
