t#bar{t},	0.199690566	0.198358698	0.248870925	0.249719812	0.099764166	0.101141298	0.049981861	0.050299293	0.401692481	0.400480900
t#bar{t} jec_CorrelationGroupMPFInSitu up,	0.198142784	0.198358698	0.249692557	0.249719812	0.101196204	0.101141298	0.050347345	0.050299293	0.400621109	0.400480900
t#bar{t} jec_RelativeFSR up,	0.198254775	0.198358698	0.249747133	0.249719812	0.101042712	0.101141298	0.050302137	0.050299293	0.400653243	0.400480900
t#bar{t} jec_CorrelationGroupUncorrelated up,	0.198109147	0.198358698	0.249787991	0.249719812	0.101096459	0.101141298	0.050333950	0.050299293	0.400672453	0.400480900
t#bar{t} jec_FlavorPureGluon up,	0.198233983	0.198358698	0.249703239	0.249719812	0.101053412	0.101141298	0.050366384	0.050299293	0.400642980	0.400480900
t#bar{t} jec_FlavorPureQuark up,	0.198284089	0.198358698	0.249740893	0.249719812	0.101004032	0.101141298	0.050298071	0.050299293	0.400672915	0.400480900
t#bar{t} jec_FlavorPureCharm up,	0.198215543	0.198358698	0.249736056	0.249719812	0.101116913	0.101141298	0.050300496	0.050299293	0.400630992	0.400480900
t#bar{t} jec_FlavorPureBottom up,	0.198232970	0.198358698	0.249825566	0.249719812	0.100956915	0.101141298	0.050382870	0.050299293	0.400601679	0.400480900
t#bar{t} jer up,	0.198292465	0.198358698	0.249611739	0.249719812	0.101073464	0.101141298	0.050307019	0.050299293	0.400715311	0.400480900
t#bar{t} btag_heavy up,	0.198156626	0.198358698	0.249806478	0.249719812	0.101114559	0.101141298	0.050341301	0.050299293	0.400581036	0.400480900
t#bar{t} btag_light up,	0.198122881	0.198358698	0.249724608	0.249719812	0.101184080	0.101141298	0.050386783	0.050299293	0.400581647	0.400480900
t#bar{t} csv_heavy up,	0.198149732	0.198358698	0.249996812	0.249719812	0.100952673	0.101141298	0.050404195	0.050299293	0.400496588	0.400480900
t#bar{t} csv_light up,	0.198118321	0.198358698	0.249770071	0.249719812	0.101147980	0.101141298	0.050367150	0.050299293	0.400596478	0.400480900
t#bar{t} tracking up,	0.198164306	0.198358698	0.249883307	0.249719812	0.101099513	0.101141298	0.050353473	0.050299293	0.400499402	0.400480900
t#bar{t} jec_CorrelationGroupMPFInSitu down,	0.198238335	0.198358698	0.249728105	0.249719812	0.101081042	0.101141298	0.050360232	0.050299293	0.400592286	0.400480900
t#bar{t} jec_RelativeFSR down,	0.198131968	0.198358698	0.249748220	0.249719812	0.101071847	0.101141298	0.050327816	0.050299293	0.400720149	0.400480900
t#bar{t} jec_CorrelationGroupUncorrelated down,	0.198256347	0.198358698	0.249521044	0.249719812	0.101175499	0.101141298	0.050303900	0.050299293	0.400743209	0.400480900
t#bar{t} jec_FlavorPureGluon down,	0.198144863	0.198358698	0.249791982	0.249719812	0.101172295	0.101141298	0.050293311	0.050299293	0.400597549	0.400480900
t#bar{t} jec_FlavorPureQuark down,	0.198008260	0.198358698	0.249881867	0.249719812	0.101115029	0.101141298	0.050325164	0.050299293	0.400669680	0.400480900
t#bar{t} jec_FlavorPureCharm down,	0.198254745	0.198358698	0.249711213	0.249719812	0.101011547	0.101141298	0.050370531	0.050299293	0.400651964	0.400480900
t#bar{t} jec_FlavorPureBottom down,	0.198158744	0.198358698	0.249745667	0.249719812	0.101011939	0.101141298	0.050301157	0.050299293	0.400782492	0.400480900
t#bar{t} jer down,	0.198128162	0.198358698	0.249852204	0.249719812	0.101045031	0.101141298	0.050305027	0.050299293	0.400669577	0.400480900
t#bar{t} btag_heavy down,	0.198343510	0.198358698	0.249619842	0.249719812	0.101114211	0.101141298	0.050275929	0.050299293	0.400646509	0.400480900
t#bar{t} btag_light down,	0.198107146	0.198358698	0.249599439	0.249719812	0.101090017	0.101141298	0.050360454	0.050299293	0.400842944	0.400480900
t#bar{t} csv_heavy down,	0.198115593	0.198358698	0.249871503	0.249719812	0.101125819	0.101141298	0.050389044	0.050299293	0.400498040	0.400480900
t#bar{t} csv_light down,	0.198245147	0.198358698	0.249499107	0.249719812	0.101048875	0.101141298	0.050329147	0.050299293	0.400877725	0.400480900
t#bar{t} tracking down,	0.198304319	0.198358698	0.249820791	0.249719812	0.101039296	0.101141298	0.050351274	0.050299293	0.400484319	0.400480900
t#bar{t} evtgen,	0.200969598	0.198358698	0.249549759	0.249719812	0.099341381	0.101141298	0.050102543	0.050299293	0.400036720	0.400480900
t#bar{t} m=171.5,	0.198868295	0.198358698	0.249198863	0.249719812	0.101078562	0.101141298	0.050207946	0.050299293	0.400646335	0.400480900
t#bar{t} m=173.5,	0.198578296	0.198358698	0.249535752	0.249719812	0.100944767	0.101141298	0.050790532	0.050299293	0.400150654	0.400480900
t#bar{t} pileup up,	0.198286592	0.198358698	0.249799903	0.249719812	0.101263260	0.101141298	0.050263782	0.050299293	0.400386463	0.400480900
t#bar{t} pileup down,	0.198430118	0.198358698	0.249657359	0.249719812	0.101012359	0.101141298	0.050311014	0.050299293	0.400589149	0.400480900
t#bar{t} trig efficiency correction up,	0.198382047	0.198358698	0.249686938	0.249719812	0.100943677	0.101141298	0.050313707	0.050299293	0.400673631	0.400480900
t#bar{t} trig efficiency correction down,	0.198378913	0.198358698	0.249676756	0.249719812	0.100928663	0.101141298	0.050303910	0.050299293	0.400711759	0.400480900
t#bar{t} sel efficiency correction up,	0.198375291	0.198358698	0.249675246	0.249719812	0.100949714	0.101141298	0.050328777	0.050299293	0.400670972	0.400480900
t#bar{t} sel efficiency correction down,	0.198384979	0.198358698	0.249687316	0.249719812	0.100922108	0.101141298	0.050288364	0.050299293	0.400717232	0.400480900
