t#bar{t},	0.179582676	0.178934937	0.171158714	0.171372961	0.070961842	0.071498509	0.071289766	0.070320258	0.047272593	0.048728501	0.047861792	0.046583723	0.199979440	0.201883466	0.211893176	0.210677644
t#bar{t} jec_CorrelationGroupMPFInSitu up,	0.179076546	0.178934937	0.171221659	0.171372961	0.071599399	0.071498509	0.070146578	0.070320258	0.048991963	0.048728501	0.046255681	0.046583723	0.202274595	0.201883466	0.210433579	0.210677644
t#bar{t} jec_RelativeFSR up,	0.179523654	0.178934937	0.170719304	0.171372961	0.071762998	0.071498509	0.070446803	0.070320258	0.048599297	0.048728501	0.046460476	0.046583723	0.201862586	0.201883466	0.210624883	0.210677644
t#bar{t} jec_CorrelationGroupUncorrelated up,	0.180333021	0.178934937	0.170223079	0.171372961	0.071372592	0.071498509	0.070823916	0.070320258	0.048592451	0.048728501	0.046320632	0.046583723	0.201594118	0.201883466	0.210740192	0.210677644
t#bar{t} jec_FlavorPureGluon up,	0.179966941	0.178934937	0.170160835	0.171372961	0.072071757	0.071498509	0.070250116	0.070320258	0.049103622	0.048728501	0.045656256	0.046583723	0.202669161	0.201883466	0.210121313	0.210677644
t#bar{t} jec_FlavorPureQuark up,	0.181011311	0.178934937	0.169476209	0.171372961	0.071634663	0.071498509	0.070771277	0.070320258	0.048752638	0.048728501	0.045770976	0.046583723	0.202705076	0.201883466	0.209877851	0.210677644
t#bar{t} jec_FlavorPureCharm up,	0.179023356	0.178934937	0.171004585	0.171372961	0.072117749	0.071498509	0.069789781	0.070320258	0.049051645	0.048728501	0.046420510	0.046583723	0.201985681	0.201883466	0.210606692	0.210677644
t#bar{t} jec_FlavorPureBottom up,	0.178475548	0.178934937	0.171674798	0.171372961	0.071388837	0.071498509	0.070211066	0.070320258	0.049143231	0.048728501	0.046234678	0.046583723	0.202348210	0.201883466	0.210523632	0.210677644
t#bar{t} jer up,	0.180211803	0.178934937	0.170452837	0.171372961	0.071080262	0.071498509	0.070903409	0.070320258	0.048590993	0.048728501	0.046423152	0.046583723	0.201610792	0.201883466	0.210726753	0.210677644
t#bar{t} btag_heavy up,	0.179245366	0.178934937	0.170857246	0.171372961	0.071932542	0.071498509	0.069941871	0.070320258	0.049255254	0.048728501	0.045805410	0.046583723	0.203013353	0.201883466	0.209948959	0.210677644
t#bar{t} btag_light up,	0.179511904	0.178934937	0.170719931	0.171372961	0.071847054	0.071498509	0.070015160	0.070320258	0.049166981	0.048728501	0.046396491	0.046583723	0.201716409	0.201883466	0.210626070	0.210677644
t#bar{t} csv_heavy up,	0.179162299	0.178934937	0.171092882	0.171372961	0.071688951	0.071498509	0.070256050	0.070320258	0.048913687	0.048728501	0.046044626	0.046583723	0.202453318	0.201883466	0.210388188	0.210677644
t#bar{t} csv_light up,	0.180333189	0.178934937	0.170098240	0.171372961	0.071692515	0.071498509	0.070326893	0.070320258	0.049006302	0.048728501	0.046049630	0.046583723	0.202121785	0.201883466	0.210371446	0.210677644
t#bar{t} tracking up,	0.180398446	0.178934937	0.169997533	0.171372961	0.071767018	0.071498509	0.070190693	0.070320258	0.049255459	0.048728501	0.045651600	0.046583723	0.203024019	0.201883466	0.209715232	0.210677644
t#bar{t} jec_CorrelationGroupMPFInSitu down,	0.179735480	0.178934937	0.170313504	0.171372961	0.072089226	0.071498509	0.069874878	0.070320258	0.049462639	0.048728501	0.046252992	0.046583723	0.201545028	0.201883466	0.210726254	0.210677644
t#bar{t} jec_RelativeFSR down,	0.179894555	0.178934937	0.170509869	0.171372961	0.071271992	0.071498509	0.070561682	0.070320258	0.049157403	0.048728501	0.045980934	0.046583723	0.202394905	0.201883466	0.210228661	0.210677644
t#bar{t} jec_CorrelationGroupUncorrelated down,	0.178857966	0.178934937	0.171237988	0.171372961	0.071915528	0.071498509	0.070114615	0.070320258	0.048916047	0.048728501	0.045765138	0.046583723	0.203112666	0.201883466	0.210080051	0.210677644
t#bar{t} jec_FlavorPureGluon down,	0.179147059	0.178934937	0.171352263	0.171372961	0.070824718	0.071498509	0.070771029	0.070320258	0.049029166	0.048728501	0.046329122	0.046583723	0.201682161	0.201883466	0.210864482	0.210677644
t#bar{t} jec_FlavorPureQuark down,	0.180229572	0.178934937	0.170235804	0.171372961	0.071545224	0.071498509	0.070304011	0.070320258	0.048983776	0.048728501	0.046346740	0.046583723	0.201919113	0.201883466	0.210435759	0.210677644
t#bar{t} jec_FlavorPureCharm down,	0.179271614	0.178934937	0.170880549	0.171372961	0.072054127	0.071498509	0.069969168	0.070320258	0.048932710	0.048728501	0.046053355	0.046583723	0.202625946	0.201883466	0.210212530	0.210677644
t#bar{t} jec_FlavorPureBottom down,	0.179158671	0.178934937	0.171128267	0.171372961	0.071469854	0.071498509	0.070110651	0.070320258	0.049362807	0.048728501	0.046216818	0.046583723	0.201983373	0.201883466	0.210569560	0.210677644
t#bar{t} jer down,	0.179279184	0.178934937	0.171299077	0.171372961	0.071311560	0.071498509	0.070832427	0.070320258	0.047960643	0.048728501	0.046513427	0.046583723	0.202343067	0.201883466	0.210460615	0.210677644
t#bar{t} btag_heavy down,	0.179989384	0.178934937	0.170432449	0.171372961	0.071515783	0.071498509	0.070300164	0.070320258	0.049115333	0.048728501	0.046130044	0.046583723	0.202113261	0.201883466	0.210403582	0.210677644
