t#bar{t} pileup up,	0.319156666	0.326061418	0.244747253	0.241160958	0.178939176	0.179779588	0.084619115	0.082639593	0.112314551	0.109730178	0.004052592	0.003296302	0.045457562	0.045423287	-0.001754315	0.001508189	0.011030799	0.005861635	0.001436599	0.004538852
t#bar{t} pileup down,	0.334303550	0.326061418	0.237288010	0.241160958	0.182298228	0.179779588	0.077408868	0.082639593	0.110864807	0.109730178	0.001418719	0.003296302	0.045072833	0.045423287	0.003435319	0.001508189	0.002672213	0.005861635	0.005237454	0.004538852
t#bar{t} trig efficiency correction up,	0.334133917	0.326061418	0.239849321	0.241160958	0.185272564	0.179779588	0.066340472	0.082639593	0.125239285	0.109730178	-0.008501032	0.003296302	0.046727282	0.045423287	0.008739702	0.001508189	-0.004851623	0.005861635	0.007050111	0.004538852
t#bar{t} trig efficiency correction down,	0.334390292	0.326061418	0.239730896	0.241160958	0.185340251	0.179779588	0.066483346	0.082639593	0.124868043	0.109730178	-0.008344201	0.003296302	0.046629860	0.045423287	0.008685182	0.001508189	-0.004738095	0.005861635	0.006954427	0.004538852
t#bar{t} sel efficiency correction up,	0.334164322	0.326061418	0.239867036	0.241160958	0.185105248	0.179779588	0.066725691	0.082639593	0.124780387	0.109730178	-0.008330083	0.003296302	0.046730201	0.045423287	0.008821627	0.001508189	-0.005023506	0.005861635	0.007159076	0.004538852
t#bar{t} sel efficiency correction down,	0.334356295	0.326061418	0.239714560	0.241160958	0.185508460	0.179779588	0.066097714	0.082639593	0.125328019	0.109730178	-0.008511424	0.003296302	0.046622474	0.045423287	0.008603215	0.001508189	-0.004562720	0.005861635	0.006843406	0.004538852
t#bar{t} b fragmentation up,	0.335160610	0.326061418	0.238813638	0.241160958	0.183210443	0.179779588	0.073911387	0.082639593	0.112694802	0.109730178	0.001502285	0.003296302	0.036995598	0.045423287	0.016379441	0.001508189	-0.008027506	0.005861635	0.009359301	0.004538852
t#bar{t} b fragmentation down,	0.333280091	0.326061418	0.240665474	0.241160958	0.183461691	0.179779588	0.067805090	0.082639593	0.126132910	0.109730178	-0.010878390	0.003296302	0.050419252	0.045423287	0.005700099	0.001508189	-0.004105888	0.005861635	0.007519672	0.004538852
t#bar{t} Peterson Frag,	0.336412783	0.326061418	0.237080638	0.241160958	0.190617733	0.179779588	0.063049808	0.082639593	0.123899621	0.109730178	-0.004611468	0.003296302	0.042634733	0.045423287	0.011999554	0.001508189	-0.007753106	0.005861635	0.006669705	0.004538852
t#bar{t} semilep BR up,	0.334275528	0.326061418	0.239870237	0.241160958	0.185209077	0.179779588	0.067106103	0.082639593	0.123937887	0.109730178	-0.007835380	0.003296302	0.046277635	0.045423287	0.008828734	0.001508189	-0.004751849	0.005861635	0.007082028	0.004538852
