t#bar{t},	0.216479250	0.212352956	0.200840248	0.210449693	0.048624346	0.047517678	0.049229877	0.045306509	0.240090158	0.239055318	0.244736120	0.245317846
t#bar{t} jec_CorrelationGroupMPFInSitu up,	0.213191836	0.212352956	0.207354488	0.210449693	0.048873095	0.047517678	0.045164419	0.045306509	0.237722892	0.239055318	0.247693270	0.245317846
t#bar{t} jec_RelativeFSR up,	0.214089262	0.212352956	0.206458185	0.210449693	0.048484890	0.047517678	0.045950013	0.045306509	0.239133868	0.239055318	0.245883783	0.245317846
t#bar{t} jec_CorrelationGroupUncorrelated up,	0.212827243	0.212352956	0.207730846	0.210449693	0.048699386	0.047517678	0.045826073	0.045306509	0.237404298	0.239055318	0.247512154	0.245317846
t#bar{t} jec_FlavorPureGluon up,	0.214008781	0.212352956	0.206492708	0.210449693	0.048586096	0.047517678	0.045625865	0.045306509	0.238832318	0.239055318	0.246454232	0.245317846
t#bar{t} jec_FlavorPureQuark up,	0.212868392	0.212352956	0.209091556	0.210449693	0.047859794	0.047517678	0.045525755	0.045306509	0.238918509	0.239055318	0.245735994	0.245317846
t#bar{t} jec_FlavorPureCharm up,	0.213885512	0.212352956	0.207402367	0.210449693	0.048282061	0.047517678	0.045414028	0.045306509	0.239479533	0.239055318	0.245536498	0.245317846
t#bar{t} jec_FlavorPureBottom up,	0.212677313	0.212352956	0.208917274	0.210449693	0.048106818	0.047517678	0.045410651	0.045306509	0.238095072	0.239055318	0.246792873	0.245317846
t#bar{t} jer up,	0.212544386	0.212352956	0.209191292	0.210449693	0.047988609	0.047517678	0.045695497	0.045306509	0.238089664	0.239055318	0.246490552	0.245317846
t#bar{t} btag_heavy up,	0.212911421	0.212352956	0.208528912	0.210449693	0.048370660	0.047517678	0.045057279	0.045306509	0.238271323	0.239055318	0.246860405	0.245317846
t#bar{t} btag_light up,	0.212925536	0.212352956	0.207627262	0.210449693	0.048615262	0.047517678	0.045917609	0.045306509	0.237626313	0.239055318	0.247288017	0.245317846
t#bar{t} csv_heavy up,	0.212311396	0.212352956	0.208567345	0.210449693	0.048615284	0.047517678	0.045428053	0.045306509	0.236425748	0.239055318	0.248652174	0.245317846
t#bar{t} csv_light up,	0.212473107	0.212352956	0.209233496	0.210449693	0.048057904	0.047517678	0.045705330	0.045306509	0.238117405	0.239055318	0.246412758	0.245317846
t#bar{t} tracking up,	0.213123322	0.212352956	0.207650316	0.210449693	0.048266700	0.047517678	0.046255294	0.045306509	0.238054805	0.239055318	0.246649563	0.245317846
t#bar{t} jec_CorrelationGroupMPFInSitu down,	0.213831606	0.212352956	0.207128055	0.210449693	0.047905272	0.047517678	0.046662031	0.045306509	0.239212166	0.239055318	0.245260869	0.245317846
t#bar{t} jec_RelativeFSR down,	0.212604556	0.212352956	0.209034374	0.210449693	0.048006523	0.047517678	0.045713816	0.045306509	0.238299171	0.239055318	0.246341560	0.245317846
t#bar{t} jec_CorrelationGroupUncorrelated down,	0.213507205	0.212352956	0.207340740	0.210449693	0.048201253	0.047517678	0.046215175	0.045306509	0.238638195	0.239055318	0.246097431	0.245317846
t#bar{t} jec_FlavorPureGluon down,	0.213377091	0.212352956	0.207301732	0.210449693	0.048410112	0.047517678	0.045961272	0.045306509	0.238311454	0.239055318	0.246638339	0.245317846
t#bar{t} jec_FlavorPureQuark down,	0.212541544	0.212352956	0.208831253	0.210449693	0.047878097	0.047517678	0.046363724	0.045306509	0.238036417	0.239055318	0.246348963	0.245317846
t#bar{t} jec_FlavorPureCharm down,	0.212971722	0.212352956	0.208679555	0.210449693	0.048041999	0.047517678	0.045611147	0.045306509	0.238685044	0.239055318	0.246010533	0.245317846
t#bar{t} jec_FlavorPureBottom down,	0.213496093	0.212352956	0.207632797	0.210449693	0.048331669	0.047517678	0.045582495	0.045306509	0.238891883	0.239055318	0.246065063	0.245317846
t#bar{t} jer down,	0.213512636	0.212352956	0.208328292	0.210449693	0.047988966	0.047517678	0.045423911	0.045306509	0.239519482	0.239055318	0.245226713	0.245317846
